"Customer.ID","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score"
16666,20,2,225.94,4,2,1,421
16667,69,2,570.13,3,2,2,322
16668,16,13,862.42,4,4,2,442
16669,24,3,1374.87,4,3,3,433
16670,17,20,8030.15,4,4,4,444
16671,29,3,1692.27,3,3,3,333
16672,3,20,8134.94,4,4,4,444
16673,680,1,188.83,1,1,1,111
16674,55,2,319.61,3,2,1,321
16675,442,2,608.86,1,2,2,122
16676,34,6,2361.9,3,3,4,334
16677,412,2,880.62,1,2,2,122
16678,3,12,3109.99,4,4,4,444
16679,367,3,793.06,2,3,2,232
16680,44,3,821.45,3,3,2,332
16681,73,7,1921.84,3,4,3,343
16682,5,5,1028,4,3,3,433
16683,534,1,320.25,1,1,1,111
16684,5,55,147142.77,4,4,4,444
16685,62,2,324.24,3,2,1,321
16686,48,16,5070.91999999999,3,4,4,344
16687,391,1,157.63,1,1,1,111
16688,2,4,1260.86,4,3,3,433
16689,76,2,422.6,3,2,2,322
16690,73,4,353.03,3,3,2,332
16691,419,2,178.83,1,2,1,121
16692,257,4,1914.7,2,3,3,233
16693,69,5,1199.46,3,3,3,333
16694,724,1,98.3,1,1,1,111
16695,562,2,193.15,1,2,1,121
16696,136,4,657.9,2,3,2,232
16697,242,1,112.75,2,1,1,211
16698,227,2,1998,2,2,3,223
16699,381,7,994.6,1,4,3,143
16700,9,25,9167.70999999999,4,4,4,444
16701,9,26,9916.72999999999,4,4,4,444
16702,416,4,1110.83,1,3,3,133
16704,619,2,695.66,1,2,2,122
16705,1,42,43515.051,4,4,4,444
16706,38,3,531.35,3,3,2,332
16707,401,4,551.11,1,3,2,132
16708,46,1,656.63,3,1,2,312
16709,85,14,9087.45999999999,3,4,4,344
16710,20,22,6349.08999999999,4,4,4,444
16711,4,9,2868.48,4,4,4,444
16712,10,13,4266.99,4,4,4,444
16713,19,32,14560.69,4,4,4,444
16714,219,4,1529.8,2,3,3,233
16715,79,2,625.52,3,2,2,322
16716,267,3,2149.68,2,3,3,233
16717,24,14,6986.23,4,4,4,444
16718,370,5,3647.53,2,3,4,234
16719,15,14,3973.3,4,4,4,444
16720,27,3,795.48,3,3,2,332
16721,263,1,292.47,2,1,1,211
16722,18,22,8989.08,4,4,4,444
16723,92,4,1301.63,3,3,3,333
16724,405,1,147.35,1,1,1,111
16725,303,14,1882.11,2,4,3,243
16726,27,7,2088.41,3,4,3,343
16727,365,4,1437.42,2,3,3,233
16728,47,4,1054.67,3,3,3,333
16729,39,21,7239.91999999998,3,4,4,344
16730,53,3,743.11,3,3,2,332
16731,649,1,174.05,1,1,1,111
16732,32,4,4387.64,3,3,4,334
16733,530,1,259.68,1,1,1,111
16734,53,3,650.51,3,3,2,332
16735,79,14,6270.56,3,4,4,344
16736,506,5,2956.56,1,3,4,134
16737,54,2,835.2,3,2,2,322
16738,298,1,3.75,2,1,1,211
16739,177,2,786.43,2,2,2,222
16740,396,1,236.81,1,1,1,111
16741,626,1,173.06,1,1,1,111
16742,47,14,2852.61,3,4,4,344
16743,30,14,4253.25999999999,3,4,4,344
16744,12,7,1304.76,4,4,3,443
16745,87,17,7194.30000000001,3,4,4,344
16746,5,42,18066.4,4,4,4,444
16747,38,2,836.06,3,2,2,322
16748,18,14,3637.33,4,4,4,444
16749,592,2,4387.08,1,2,4,124
16750,45,5,623.93,3,3,2,332
16751,31,1,1764.72,3,1,3,313
16752,373,1,415,2,1,2,212
16753,59,1,223.92,3,1,1,311
16754,373,29,67502.47,2,4,4,244
16755,115,7,2900.58,2,4,4,244
16756,215,7,1312.37,2,4,3,243
16757,319,2,270.48,2,2,1,221
16758,66,1,369.34,3,1,2,312
16759,8,3,789.79,4,3,2,432
16760,431,1,228,1,1,1,111
16761,97,1,316.62,2,1,1,211
16762,20,3,1501.38,4,3,3,433
16763,199,2,964.700000000001,2,2,3,223
16764,4,13,2799.25,4,4,4,444
16765,295,2,454.75,2,2,2,222
16766,274,2,1145.6,2,2,3,223
16767,31,15,8073.8,3,4,4,344
16768,48,9,1708.12,3,4,3,343
16769,261,4,1141.75,2,3,3,233
16770,58,9,1932.13,3,4,3,343
16771,34,10,3967.6,3,4,4,344
16772,424,3,3723.55,1,3,4,134
16773,58,3,421.24,3,3,2,332
16774,68,8,1594.45,3,4,3,343
16775,11,16,3056.89,4,4,4,444
16776,61,2,619.85,3,2,2,322
16777,81,5,1307.76,3,3,3,333
16778,75,2,245.94,3,2,1,321
16779,3,53,33268.24,4,4,4,444
16780,101,3,605.55,2,3,2,232
16781,373,2,934.25,2,2,3,223
16782,11,38,10438.41,4,4,4,444
16783,437,1,391.95,1,1,2,112
16784,20,5,896.53,4,3,2,432
16785,410,1,533.78,1,1,2,112
16786,394,1,51.84,1,1,1,111
16787,398,4,1035.43,1,3,3,133
16788,124,5,1950.3,2,3,3,233
16789,9,1,80.8,4,1,1,411
16790,4,6,1545.62,4,3,3,433
16791,30,15,4038.69,3,4,4,344
16792,283,5,623.46,2,3,2,232
16793,58,1,243.84,3,1,1,311
16794,2,15,2090.91,4,4,3,443
16795,366,3,2492.39,2,3,4,234
16796,90,1,305.62,3,1,1,311
16797,394,5,1827.77,1,3,3,133
16798,555,3,848.710000000001,1,3,2,132
16799,433,2,495.98,1,2,2,122
16800,12,1,1201.49,4,1,3,413
16801,164,4,1619.73,2,3,3,233
16802,680,2,582.61,1,2,2,122
16803,66,1,332.3,3,1,1,311
16804,24,3,536.99,4,3,2,432
16805,174,5,1097.24,2,3,3,233
16806,104,4,801.49,2,3,2,232
16807,143,6,2123.88,2,3,3,233
16808,100,2,288.42,2,2,1,221
16809,24,9,1727.43,4,4,3,443
16810,193,2,842.04,2,2,2,222
16811,5,2,547.07,4,2,2,422
16812,361,4,2392,2,3,4,234
16813,9,10,1692.98,4,4,3,443
16814,15,36,12499.71,4,4,4,444
16815,454,2,410.97,1,2,2,122
16816,104,4,417.06,2,3,2,232
16817,3,13,2804.9,4,4,4,444
16818,11,11,3349.57,4,4,4,444
16819,466,2,182.59,1,2,1,121
16820,96,1,497.61,3,1,2,312
16821,382,1,113.35,1,1,1,111
16822,687,1,181.39,1,1,1,111
16823,228,7,2260.09,2,4,3,243
16824,16,3,686.24,4,3,2,432
16825,39,5,1826.89,3,3,3,333
16826,52,1,341.7,3,1,1,311
16827,394,5,392.13,1,3,2,132
16828,94,2,128.5,3,2,1,321
16829,157,2,513.32,2,2,2,222
16830,39,4,1207.5,3,3,3,333
16831,565,1,91.8,1,1,1,111
16832,185,5,417.61,2,3,2,232
16833,2,6,2409.04,4,3,4,434
16834,228,2,898.96,2,2,3,223
16835,129,6,1538.41,2,3,3,233
16836,40,4,782.37,3,3,2,332
16837,32,11,3170.98,3,4,4,344
16838,198,4,1159.61,2,3,3,233
16839,9,44,22310.49,4,4,4,444
16840,604,2,139.85,1,2,1,121
16841,37,12,4006.06,3,4,4,344
16842,101,3,1264.19,2,3,3,233
16843,43,35,19571.43,3,4,4,344
16844,563,2,614.34,1,2,2,122
16845,619,1,253.88,1,1,1,111
16846,51,3,842.41,3,3,2,332
16847,44,2,614.89,3,2,2,322
16848,53,4,1411.62,3,3,3,333
16849,187,1,124.57,2,1,1,211
16850,334,1,332.41,2,1,1,211
16851,5,3,342.45,4,3,1,431
16852,11,2,144.91,4,2,1,421
16854,418,2,1408.96,1,2,3,123
16855,24,2,328.4,4,2,1,421
16856,15,3,358.49,4,3,2,432
16857,443,1,352.8,1,1,2,112
16858,369,10,4668.28,2,4,4,244
16859,145,7,1932.41,2,4,3,243
16860,453,3,1610.62,1,3,3,133
16861,60,5,946.59,3,3,3,333
16862,548,4,662.33,1,3,2,132
16863,32,3,998.52,3,3,3,333
16864,435,2,409.25,1,2,2,122
16865,402,1,130.95,1,1,1,111
16866,141,3,207.74,2,3,1,231
16867,690,1,76.74,1,1,1,111
16868,395,3,393.39,1,3,2,132
16869,23,4,825.42,4,3,2,432
16870,470,1,450.16,1,1,2,112
16871,23,6,2812.34,4,3,4,434
16872,78,6,1213.13,3,3,3,333
16873,5,12,14617.39,4,4,4,444
16874,380,1,217.74,2,1,1,211
16875,68,11,4234.53,3,4,4,344
16876,404,1,136.01,1,1,1,111
16877,13,6,853.72,4,3,2,432
16878,85,1,13.3,3,1,1,311
16880,31,8,1840.86,3,4,3,343
16881,67,1,432,3,1,2,312
16882,67,3,705.12,3,3,2,332
16883,188,19,2396.59,2,4,4,244
16884,38,4,1073.92,3,3,3,333
16885,16,4,710.74,4,3,2,432
16886,457,1,134,1,1,1,111
16887,36,3,660.72,3,3,2,332
16888,401,3,437.15,1,3,2,132
16889,195,6,2530.9,2,3,4,234
16890,477,3,285.41,1,3,1,131
16891,2,11,2056.82,4,4,3,443
16892,2,7,762.1,4,4,2,442
16893,367,2,401.77,2,2,2,222
16894,503,3,1324.06,1,3,3,133
16895,65,5,1121.42,3,3,3,333
16896,556,1,103.95,1,1,1,111
16897,300,2,289.78,2,2,1,221
16898,27,5,1016.37,3,3,3,333
16899,8,8,1721.02,4,4,3,443
16900,17,3,887.11,4,3,2,432
16901,730,1,204.26,1,1,1,111
16902,117,1,1706.88,2,1,3,213
16903,30,3,1062.28,3,3,3,333
16904,5,21,5132.36999999999,4,4,4,444
16905,6,17,5034.15,4,4,4,444
16906,82,7,1448.8,3,4,3,343
16907,30,9,1707.9,3,4,3,343
16908,723,1,252.59,1,1,1,111
16909,73,1,379.14,3,1,2,312
16910,5,8,1510.06,4,4,3,443
16911,636,2,255.25,1,2,1,121
16912,29,15,4480.31,3,4,4,344
16913,291,3,423.91,2,3,2,232
16914,37,1,208.46,3,1,1,311
16915,10,11,1543.18,4,4,3,443
16916,24,4,1123.4,4,3,3,433
16917,277,2,1857.83,2,2,3,223
16918,50,16,3213.29,3,4,4,344
16919,157,24,5125.91,2,4,4,244
16920,412,1,355.45,1,1,2,112
16921,62,3,446.67,3,3,2,332
16922,573,1,611.080000000001,1,1,2,112
16923,13,32,13378.36,4,4,4,444
16924,22,3,846.75,4,3,2,432
16925,541,1,125.65,1,1,1,111
16926,372,5,1421.35,2,3,3,233
16927,116,3,543.05,2,3,2,232
16928,81,29,4113.23,3,4,4,344
16929,4,7,1295.39,4,4,3,443
16930,27,3,380.55,3,3,2,332
16931,6,23,5233.61999999999,4,4,4,444
16932,54,3,440.71,3,3,2,332
16933,2,9,3181.25,4,4,4,444
16934,55,6,2110.99,3,3,3,333
16935,382,3,535.1,1,3,2,132
16936,26,2,551.17,4,2,2,422
16937,500,1,202.1,1,1,1,111
16938,9,9,7043.17999999999,4,4,4,444
16939,489,3,449,1,3,2,132
16940,53,8,6427.66,3,4,4,344
16941,612,1,33,1,1,1,111
16942,13,9,1920.59,4,4,3,443
16943,212,5,1299.49,2,3,3,233
16944,610,1,101.36,1,1,1,111
16945,22,33,8548.16,4,4,4,444
16946,384,5,1222.04,1,3,3,133
16947,236,5,955.21,2,3,3,233
16948,139,7,868.77,2,4,2,242
16949,4,6,1286.27,4,3,3,433
16950,57,10,3784.37,3,4,4,344
16951,135,3,1277.75,2,3,3,233
16952,110,5,798.78,2,3,2,232
16953,31,1,20.8,3,1,1,311
16954,1,20,6081.88,4,4,4,444
16955,185,6,1309.41,2,3,3,233
16956,18,1,308.74,4,1,1,411
16957,240,2,416.64,2,2,2,222
16958,436,1,809.44,1,1,2,112
16959,88,1,117.35,3,1,1,311
16960,39,8,2043.43,3,4,3,343
16961,117,3,794.56,2,3,2,232
16962,410,1,251.04,1,1,1,111
16963,188,1,110.55,2,1,1,211
16964,734,2,207.85,1,2,1,121
16965,227,1,201.19,2,1,1,211
16966,9,7,2154.97,4,4,3,443
16967,190,1,319.02,2,1,1,211
16968,5,2,439.43,4,2,2,422
16969,40,3,650.41,3,3,2,332
16970,627,1,71.4,1,1,1,111
16971,39,1,357.21,3,1,2,312
16972,383,2,786.25,1,2,2,122
16973,387,1,127,1,1,1,111
16974,523,2,365.5,1,2,2,122
16975,424,3,926.12,1,3,3,133
16976,268,1,251.52,2,1,1,211
16977,396,4,496,1,3,2,132
16978,78,3,768.88,3,3,2,332
16979,4,9,2859.74,4,4,4,444
16980,256,3,1473.33,2,3,3,233
16982,61,1,384.06,3,1,2,312
16983,13,11,3710.22,4,4,4,444
16984,89,9,10754.8,3,4,4,344
16985,18,23,10923.16,4,4,4,444
16986,30,11,4888.75,3,4,4,344
16987,4,11,2535.9,4,4,4,444
16988,6,2,382.67,4,2,2,422
16989,8,6,1133.25,4,3,3,433
16990,219,2,344,2,2,1,221
16991,422,1,1041.21,1,1,3,113
16992,11,13,5476.5,4,4,4,444
16993,464,2,1950.95,1,2,3,123
16996,31,9,2123.61,3,4,3,343
16997,289,3,702,2,3,2,232
16998,150,5,402,2,3,2,232
16999,24,2,484.82,4,2,2,422
17000,397,2,406.3,1,2,2,122
17001,1,19,6640.8,4,4,4,444
17002,86,7,2571.55,3,4,4,344
17003,403,4,830.16,1,3,2,132
17004,47,4,2425.16,3,3,4,334
17005,471,2,742.36,1,2,2,122
17006,5,8,1636.32,4,4,3,443
17007,51,7,1120.1,3,4,3,343
17008,430,1,81.36,1,1,1,111
17009,552,1,242.06,1,1,1,111
17010,19,1,195.36,4,1,1,411
17011,31,3,671.7,3,3,2,332
17012,726,1,384.16,1,1,2,112
17014,9,3,586.33,4,3,2,432
17015,29,3,1842.56,3,3,3,333
17016,577,1,552.4,1,1,2,112
17017,3,29,14110.61,4,4,4,444
17018,41,6,2287.7,3,3,3,333
17019,12,11,4012.2,4,4,4,444
17020,543,2,935.62,1,2,3,123
17021,443,6,1182.22,1,3,3,133
17022,32,2,260,3,2,1,321
17023,418,3,800.18,1,3,2,132
17024,46,3,95.85,3,3,1,331
17025,61,5,1510.64,3,3,3,333
17026,186,3,208.98,2,3,1,231
17027,79,9,1327.11,3,4,3,343
17028,582,3,1593.83,1,3,3,133
17029,111,7,2137.3,2,4,3,243
17030,64,1,146.87,3,1,1,311
17031,12,6,2773.85,4,3,4,434
17032,548,8,3004.6,1,4,4,144
17033,87,4,1332.79,3,3,3,333
17034,17,5,1283.92,4,3,3,433
17035,246,4,613.59,2,3,2,232
17036,384,1,176.9,1,1,1,111
17037,88,1,1267.32,3,1,3,313
17038,31,2,743.17,3,2,2,322
17039,605,1,1954.99,1,1,3,113
17040,138,2,463.25,2,2,2,222
17041,27,6,1686.28,3,3,3,333
17042,3,5,1044.38,4,3,3,433
17043,33,8,2616.55,3,4,4,344
17044,26,12,11962.3,4,4,4,444
17045,114,5,827.68,2,3,2,232
17046,158,5,1906.07,2,3,3,233
17047,86,6,2289.23,3,3,3,333
17048,118,7,2071.68,2,4,3,243
17049,3,19,9947.47999999998,4,4,4,444
17050,97,11,4691.79,2,4,4,244
17051,195,4,714.39,2,3,2,232
17052,29,1,413.75,3,1,2,312
17053,131,1,498.48,2,1,2,212
17054,29,5,1356.33,3,3,3,333
17055,446,1,239.55,1,1,1,111
17056,739,1,128.6,1,1,1,111
17057,597,1,294.74,1,1,1,111
17058,82,3,1179.89,3,3,3,333
17059,30,9,5602.52999999998,3,4,4,344
17060,267,1,234.24,2,1,1,211
17061,74,11,5232.23,3,4,4,344
17062,314,6,1208.22,2,3,3,233
17063,22,13,3638.53,4,4,4,444
17064,59,3,859.35,3,3,2,332
17065,638,2,194.7,1,2,1,121
17066,727,1,228.34,1,1,1,111
17067,725,3,454.54,1,3,2,132
17068,13,47,9161.07999999999,4,4,4,444
17069,29,14,5794.28,3,4,4,344
17070,115,2,445.32,2,2,2,222
17071,29,13,3801.2,3,4,4,344
17072,626,1,282.05,1,1,1,111
17073,18,4,1446.09,4,3,3,433
17074,563,1,203.05,1,1,1,111
17075,18,10,2241.73,4,4,3,443
17076,37,6,1242.75,3,3,3,333
17077,579,1,306,1,1,1,111
17078,37,2,378.2,3,2,2,322
17079,79,1,118.8,3,1,1,311
17080,23,7,957.53,4,4,3,443
17081,26,6,964.39,4,3,3,433
17082,34,6,4732.03,3,3,4,334
17083,110,9,4049.79,2,4,4,244
17084,36,3,5202.97,3,3,4,334
17085,124,28,7891.41,2,4,4,244
17086,8,6,2050.08,4,3,3,433
17087,738,1,221.53,1,1,1,111
17088,29,4,1991.01,3,3,3,333
17089,387,1,128.45,1,1,1,111
17090,5,13,3149.48,4,4,4,444
17091,3,19,7811.10000000001,4,4,4,444
17092,51,11,5594.96,3,4,4,344
17093,593,1,235.88,1,1,1,111
17094,323,2,402.2,2,2,2,222
17095,23,7,2572.25,4,4,4,444
17096,16,11,3759.18,4,4,4,444
17097,3,9,1340.45,4,4,3,443
17098,382,3,591.07,1,3,2,132
17099,534,1,582.17,1,1,2,112
17100,19,2,971.74,4,2,3,423
17101,11,7,2507.05,4,4,4,444
17102,262,1,25.5,2,1,1,211
17103,723,1,424.3,1,1,2,112
17104,424,1,474.03,1,1,2,112
17105,160,2,665.78,2,2,2,222
17106,390,1,491.23,1,1,2,112
17107,34,10,16075.42,3,4,4,344
17108,664,1,174.95,1,1,1,111
17109,30,8,1295.46,3,4,3,343
17110,166,3,510.7,2,3,2,232
17111,48,2,476.58,3,2,2,322
17112,503,1,205.17,1,1,1,111
17113,575,6,2322.59,1,3,4,134
17114,6,8,808.62,4,4,2,442
17115,9,7,2761.49,4,4,4,444
17116,649,1,389.78,1,1,2,112
17117,289,1,116.2,2,1,1,211
17118,318,1,157.02,2,1,1,211
17119,4,2,606.91,4,2,2,422
17120,234,1,307.46,2,1,1,211
17121,403,1,314.74,1,1,1,111
17122,120,4,570.5,2,3,2,232
17123,162,3,977.17,2,3,3,233
17124,186,1,298.89,2,1,1,211
17125,51,1,259.35,3,1,1,311
17126,153,9,2070.44,2,4,3,243
17127,429,5,1155.03,1,3,3,133
17128,335,1,157.09,2,1,1,211
17129,521,1,31.85,1,1,1,111
17131,6,5,2463.17,4,3,4,434
17132,453,2,1272.8,1,2,3,123
17133,16,12,14622.33,4,4,4,444
17134,107,3,637.1,2,3,2,232
17135,17,10,1954.16,4,4,3,443
17136,663,1,231.68,1,1,1,111
17137,417,6,1133.63,1,3,3,133
17138,276,7,4417.27,2,4,4,244
17139,16,25,19584.46,4,4,4,444
17140,248,1,465.32,2,1,2,212
17141,419,4,754.330000000001,1,3,2,132
17142,240,4,1283.75,2,3,3,233
17143,418,2,924.11,1,2,3,123
17144,2,2,984.57,4,2,3,423
17145,513,4,3120.91,1,3,4,134
17146,106,13,5860.24,2,4,4,244
17147,23,9,3199.95,4,4,4,444
17148,52,1,124.88,3,1,1,311
17149,452,1,143.1,1,1,1,111
17150,377,6,1375.65,2,3,3,233
17151,736,1,231.9,1,1,1,111
17152,195,4,2016.5,2,3,3,233
17153,25,1,213.78,4,1,1,411
17154,76,1,329.34,3,1,1,311
17155,18,7,892.46,4,4,2,442
17156,492,1,591.87,1,1,2,112
17157,8,19,5151.9,4,4,4,444
17158,33,5,1980,3,3,3,333
17159,22,5,2099.59,4,3,3,433
17160,32,17,10209.16,3,4,4,344
17161,445,1,856.01,1,1,2,112
17162,29,10,1715.46,3,4,3,343
17163,22,4,699.78,4,3,2,432
17164,33,7,2467.35,3,4,4,344
17165,285,6,1794.32,2,3,3,233
17166,39,2,206.34,3,2,1,321
17167,380,3,867.11,2,3,2,232
17168,499,1,400.2,1,1,2,112
17169,58,3,1156.73,3,3,3,333
17170,375,2,178.68,2,2,1,221
17171,290,2,384.59,2,2,2,222
17172,79,3,956.57,3,3,3,333
17173,6,8,3766.6,4,4,4,444
17174,218,1,59.9,2,1,1,211
17175,45,4,1443.69,3,3,3,333
17176,202,3,902.32,2,3,3,233
17177,506,1,119.5,1,1,1,111
17178,732,1,436.71,1,1,2,112
17179,179,6,1507.26,2,3,3,233
17180,57,11,2256.98,3,4,3,343
17181,58,3,465.37,3,3,2,332
17182,423,2,321.3,1,2,1,121
17183,8,6,3347.31,4,3,4,434
17184,570,2,198.41,1,2,1,121
17185,592,3,229.46,1,3,1,131
17186,47,2,144,3,2,1,321
17187,227,2,467.71,2,2,2,222
17188,12,13,4592.93,4,4,4,444
17189,107,5,957.63,2,3,3,233
17190,59,7,1743.04,3,4,3,343
17191,29,15,4836.04999999999,3,4,4,344
17192,537,1,77.83,1,1,1,111
17193,36,9,2310.04,3,4,4,344
17194,274,3,812.5,2,3,2,232
17195,656,1,562.98,1,1,2,112
17196,428,1,352.9,1,1,2,112
17197,30,1,1013.01,3,1,3,313
17198,24,3,1213.88,4,3,3,433
17199,583,1,145.12,1,1,1,111
17200,388,4,356.71,1,3,2,132
17201,54,4,1242.04,3,3,3,333
17202,421,1,160.65,1,1,1,111
17203,36,10,5575.88,3,4,4,344
17204,176,9,5504.69,2,4,4,244
17205,54,3,999.35,3,3,3,333
17206,54,1,204.24,3,1,1,311
17207,653,1,303.22,1,1,1,111
17208,396,1,115.35,1,1,1,111
17209,650,3,611.6,1,3,2,132
17210,393,1,253.37,1,1,1,111
17211,27,13,4046.65,3,4,4,344
17212,254,3,794.41,2,3,2,232
17213,41,13,5182.3,3,4,4,344
17214,61,6,1069.12,3,3,3,333
17215,465,1,186.15,1,1,1,111
17216,555,1,65.05,1,1,1,111
17217,235,2,218,2,2,1,221
17218,5,18,4192.68,4,4,4,444
17219,32,2,259.13,3,2,1,321
17220,25,21,4481.75,4,4,4,444
17221,8,5,978.52,4,3,3,433
17222,66,6,1605.01,3,3,3,333
17223,311,3,873.53,2,3,2,232
17224,502,1,100.86,1,1,1,111
17225,582,1,131.15,1,1,1,111
17226,309,3,900.12,2,3,3,233
17227,19,12,2022.03,4,4,3,443
17228,16,13,3177.24,4,4,4,444
17229,97,2,318.76,2,2,1,221
17230,265,18,9924.95,2,4,4,244
17231,13,25,7197.03999999997,4,4,4,444
17232,3,2,421.52,4,2,2,422
17233,36,3,560.86,3,3,2,332
17234,183,1,149.89,2,1,1,211
17235,26,8,1904.88,4,4,3,443
17236,13,12,1929.26,4,4,3,443
17237,12,4,1002.08,4,3,3,433
17238,3,32,7783.09999999998,4,4,4,444
17239,313,4,1189.45,2,3,3,233
17240,597,1,130.6,1,1,1,111
17241,386,12,2744.14,1,4,4,144
17242,109,5,2889.28,2,3,4,234
17243,2,69,20889.86,4,4,4,444
17244,54,5,1826.04,3,3,3,333
17245,205,2,371.63,2,2,2,222
17246,547,2,38.92,1,2,1,121
17247,16,1,282.19,4,1,1,411
17248,121,2,546.16,2,2,2,222
17249,429,1,68.03,1,1,1,111
17250,4,2,384.52,4,2,2,422
17251,363,3,812.43,2,3,2,232
17252,117,2,353.86,2,2,2,222
17253,19,1,178.26,4,1,1,411
17254,5,3,470.729999999999,4,3,2,432
17255,41,4,799.13,3,3,2,332
17256,108,5,498.93,2,3,2,232
17257,437,2,192.73,1,2,1,121
17258,397,2,417.3,1,2,2,122
17259,149,6,1889.34,2,3,3,233
17260,412,1,120.95,1,1,1,111
17261,510,1,230.44,1,1,1,111
17262,53,11,2757.62,3,4,4,344
17263,209,1,63.44,2,1,1,211
17264,425,1,279.59,1,1,1,111
17265,139,2,562.9,2,2,2,222
17266,3,5,517.73,4,3,2,432
17267,128,2,317.62,2,2,1,221
17268,108,11,1733.89,2,4,3,243
17269,386,1,537.46,1,1,2,112
17270,470,2,604.4,1,2,2,122
17271,737,1,210.39,1,1,1,111
17272,43,4,2148.63,3,3,3,333
17273,425,1,141.12,1,1,1,111
17274,36,2,577.38,3,2,2,322
17275,384,1,114.52,1,1,1,111
17276,403,1,508.39,1,1,2,112
17277,228,2,1065.35,2,2,3,223
17278,242,2,271.24,2,2,1,221
17279,58,1,187.83,3,1,1,311
17280,439,1,118.86,1,1,1,111
17281,375,6,797.85,2,3,2,232
17282,131,5,2339.66,2,3,4,234
17283,379,1,188.46,2,1,1,211
17284,61,8,2793.16,3,4,4,344
17285,629,2,428.34,1,2,2,122
17286,22,3,395.48,4,3,2,432
17287,27,21,4111.96,3,4,4,344
17288,10,11,2499.98,4,4,4,444
17289,32,9,2079.39,3,4,3,343
17290,4,8,1501.44,4,4,3,443
17291,309,1,550.8,2,1,2,212
17292,473,2,271.75,1,2,1,121
17293,9,17,3774.23,4,4,4,444
17294,670,2,467.79,1,2,2,122
17295,29,3,556.95,3,3,2,332
17296,731,1,338.13,1,1,1,111
17297,18,1,131.78,4,1,1,411
17298,102,5,957.56,2,3,3,233
17299,12,6,1016.08,4,3,3,433
17300,391,2,393.64,1,2,2,122
17301,22,2,330.43,4,2,1,421
17302,15,5,1135.63,4,3,3,433
17303,362,1,250.04,2,1,1,211
17304,535,1,111.5,1,1,1,111
17305,649,1,2135.46,1,1,3,113
17306,11,21,9782.35,4,4,4,444
17307,396,11,3999.89,1,4,4,144
17308,394,2,4511.76,1,2,4,124
17309,96,3,330.59,3,3,1,331
17310,388,2,1025.1,1,2,3,123
17311,79,6,3566.56,3,3,4,334
17312,139,3,644.3,2,3,2,232
17313,32,1,2328.84,3,1,4,314
17314,25,17,4904.43,4,4,4,444
17315,2,43,9650.59999999999,4,4,4,444
17316,421,1,124.45,1,1,1,111
17317,47,3,2600.34,3,3,4,334
17318,726,1,164.28,1,1,1,111
17319,670,1,29.1,1,1,1,111
17320,101,6,2895.77,2,3,4,234
17321,9,6,1741.18,4,3,3,433
17322,377,5,922.59,2,3,3,233
17323,16,12,1565.59,4,4,3,443
17324,18,12,2301.87,4,4,3,443
17325,281,3,609.57,2,3,2,232
17326,409,2,321.95,1,2,1,121
17327,410,2,152.35,1,2,1,121
17328,674,1,104.7,1,1,1,111
17329,15,5,1004.43,4,3,3,433
17330,23,4,423.8,4,3,2,432
17331,124,1,175.2,2,1,1,211
17332,529,5,838.27,1,3,2,132
17333,86,1,494.25,3,1,2,312
17334,303,3,635.15,2,3,2,232
17335,384,2,508,1,2,2,122
17336,473,1,81.12,1,1,1,111
17337,152,4,2027.87,2,3,3,233
17338,18,17,12142.57,4,4,4,444
17339,95,3,362.36,3,3,2,332
17340,30,18,22404.82,3,4,4,344
17341,157,5,1889.83,2,3,3,233
17342,380,4,1227.54,2,3,3,233
17343,356,6,1259.94,2,3,3,233
17344,47,2,468.11,3,2,2,322
17345,16,10,1604.68,4,4,3,443
17346,4,26,5322.99999999999,4,4,4,444
17347,87,1,228.96,3,1,1,311
17348,15,9,2476.41,4,4,4,444
17349,180,5,852.25,2,3,2,232
17350,9,7,1906.041,4,4,3,443
17351,37,12,1988.23,3,4,3,343
17352,697,1,36.25,1,1,1,111
17353,130,4,3242,2,3,4,234
17354,51,4,3143.46,3,3,4,334
17355,387,1,285.11,1,1,1,111
17356,312,5,946.47,2,3,3,233
17357,25,2,388.14,4,2,2,422
17358,304,5,866.05,2,3,2,232
17359,12,2,284.46,4,2,1,421
17360,18,6,1231.38,4,3,3,433
17361,50,5,880.64,3,3,2,332
17362,240,7,1024.04,2,4,3,243
17363,396,3,940.86,1,3,3,133
17364,1,28,12070.42,4,4,4,444
17365,13,15,8224.97999999998,4,4,4,444
17366,433,2,1096.24,1,2,3,123
17367,239,1,168.4,2,1,1,211
17368,24,14,2826.14,4,4,4,444
17369,456,1,979.2,1,1,3,113
17370,73,4,446.18,3,3,2,332
17371,18,6,662.55,4,3,2,432
17372,41,28,4377.56,3,4,4,344
17373,41,7,1167.5,3,4,3,343
17374,219,3,727.11,2,3,2,232
17375,200,4,660.55,2,3,2,232
17376,71,4,453.64,3,3,2,332
17377,24,78,18319.4100000001,4,4,4,444
17378,375,1,10.95,2,1,1,211
17379,12,1,404.66,4,1,2,412
17380,435,3,645,1,3,2,132
17381,9,38,40002.37,4,4,4,444
17382,66,8,902.28,3,4,3,343
17383,5,2,309.99,4,2,1,421
17384,20,3,507.55,4,3,2,432
17385,15,1,261.11,4,1,1,411
17386,8,7,2812.77,4,4,4,444
17387,20,2,784.11,4,2,2,422
17388,78,11,2691.57,3,4,4,344
